location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,125.17867359236803,2025-02-22,2025-02-22,quantile,wk inc covid hosp
02,0,0.01,1.054444088793525,2025-02-22,2025-02-22,quantile,wk inc covid hosp
04,0,0.01,157.5716758688152,2025-02-22,2025-02-22,quantile,wk inc covid hosp
05,0,0.01,42.785365508661584,2025-02-22,2025-02-22,quantile,wk inc covid hosp
06,0,0.01,560.3450979037376,2025-02-22,2025-02-22,quantile,wk inc covid hosp
08,0,0.01,64.76251894998254,2025-02-22,2025-02-22,quantile,wk inc covid hosp
09,0,0.01,59.10293767222859,2025-02-22,2025-02-22,quantile,wk inc covid hosp
10,0,0.01,10.078667881131018,2025-02-22,2025-02-22,quantile,wk inc covid hosp
11,0,0.01,0.6602113145405777,2025-02-22,2025-02-22,quantile,wk inc covid hosp
12,0,0.01,174.96275478950056,2025-02-22,2025-02-22,quantile,wk inc covid hosp
13,0,0.01,84.26382235153254,2025-02-22,2025-02-22,quantile,wk inc covid hosp
15,0,0.01,1.3696468698630606,2025-02-22,2025-02-22,quantile,wk inc covid hosp
16,0,0.01,10.785066803343199,2025-02-22,2025-02-22,quantile,wk inc covid hosp
17,0,0.01,302.98336556071274,2025-02-22,2025-02-22,quantile,wk inc covid hosp
18,0,0.01,195.93316719828053,2025-02-22,2025-02-22,quantile,wk inc covid hosp
19,0,0.01,46.78060677713588,2025-02-22,2025-02-22,quantile,wk inc covid hosp
20,0,0.01,47.109432456563255,2025-02-22,2025-02-22,quantile,wk inc covid hosp
21,0,0.01,91.49747167587462,2025-02-22,2025-02-22,quantile,wk inc covid hosp
22,0,0.01,65.86416897183923,2025-02-22,2025-02-22,quantile,wk inc covid hosp
23,0,0.01,9.179200741173737,2025-02-22,2025-02-22,quantile,wk inc covid hosp
24,0,0.01,119.15509920307929,2025-02-22,2025-02-22,quantile,wk inc covid hosp
25,0,0.01,116.26503902488325,2025-02-22,2025-02-22,quantile,wk inc covid hosp
26,0,0.01,203.45590296256123,2025-02-22,2025-02-22,quantile,wk inc covid hosp
27,0,0.01,76.42378934137497,2025-02-22,2025-02-22,quantile,wk inc covid hosp
28,0,0.01,27.475466883802454,2025-02-22,2025-02-22,quantile,wk inc covid hosp
29,0,0.01,101.60564272462318,2025-02-22,2025-02-22,quantile,wk inc covid hosp
30,0,0.01,5.791074507997053,2025-02-22,2025-02-22,quantile,wk inc covid hosp
31,0,0.01,35.15248051983576,2025-02-22,2025-02-22,quantile,wk inc covid hosp
32,0,0.01,12.04928278479154,2025-02-22,2025-02-22,quantile,wk inc covid hosp
33,0,0.01,7.299864281781115,2025-02-22,2025-02-22,quantile,wk inc covid hosp
34,0,0.01,181.90688140212234,2025-02-22,2025-02-22,quantile,wk inc covid hosp
35,0,0.01,6.106178792012586,2025-02-22,2025-02-22,quantile,wk inc covid hosp
36,0,0.01,490.4035618474496,2025-02-22,2025-02-22,quantile,wk inc covid hosp
37,0,0.01,215.975639811965,2025-02-22,2025-02-22,quantile,wk inc covid hosp
38,0,0.01,14.502995226125803,2025-02-22,2025-02-22,quantile,wk inc covid hosp
39,0,0.01,355.51442678151415,2025-02-22,2025-02-22,quantile,wk inc covid hosp
40,0,0.01,65.10980173638474,2025-02-22,2025-02-22,quantile,wk inc covid hosp
41,0,0.01,30.826620785005993,2025-02-22,2025-02-22,quantile,wk inc covid hosp
42,0,0.01,579.212127204777,2025-02-22,2025-02-22,quantile,wk inc covid hosp
44,0,0.01,10.894834207644447,2025-02-22,2025-02-22,quantile,wk inc covid hosp
45,0,0.01,81.99014833498876,2025-02-22,2025-02-22,quantile,wk inc covid hosp
46,0,0.01,18.815747461182372,2025-02-22,2025-02-22,quantile,wk inc covid hosp
47,0,0.01,143.5129337500576,2025-02-22,2025-02-22,quantile,wk inc covid hosp
48,0,0.01,293.92703488003065,2025-02-22,2025-02-22,quantile,wk inc covid hosp
49,0,0.01,13.229166424941862,2025-02-22,2025-02-22,quantile,wk inc covid hosp
50,0,0.01,6.348164885471124,2025-02-22,2025-02-22,quantile,wk inc covid hosp
