output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,5,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.025,6.975000000000001,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.05,8,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.1,9,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.15,10,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.2,11,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.25,12,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.3,13,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.35,13,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.4,14,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.45,15,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.5,15,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.55,16,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.6,17,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.65,18,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.7,19,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.75,20,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.8,21,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.85,22,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.9,24,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.95,27,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.975,29,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.99,33,2025-08-30,wk inc covid hosp,0,2025-08-30,02
quantile,0.01,3,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.025,5,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.05,6,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.1,8,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.15,9,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.2,10,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.25,11,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.3,12,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.35,13,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.4,14,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.45,15,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.5,16,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.55,17,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.6,18,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.65,20,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.7,21,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.75,22,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.8,25,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.85,27,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.9,31,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.95,38,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.975,43,2025-08-30,wk inc covid hosp,1,2025-09-06,02
quantile,0.99,53,2025-08-30,wk inc covid hosp,1,2025-09-06,02
