target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2026-01-24,1.6705877,0.01,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,2.3870476e-22,0.01,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.3870476e-22,0.01,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.01,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.01,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,2.5289069,0.025,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,2.3870476e-22,0.025,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.3870476e-22,0.025,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.025,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.025,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,3.6458142,0.05,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,2.3870476e-22,0.05,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.3870476e-22,0.05,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.05,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.05,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,5.222399,0.1,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,2.3870476e-22,0.1,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.3870476e-22,0.1,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.1,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.1,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,6.3367488,0.15,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,2.3870476e-22,0.15,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.3870476e-22,0.15,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.15,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.15,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,7.4139447,0.2,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,0.030339881,0.2,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.3870476e-22,0.2,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.2,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.2,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,8.4197197,0.25,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,0.14983309,0.25,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.3870476e-22,0.25,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.25,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.25,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,9.4105279,0.3,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,0.33476677,0.3,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.3870476e-22,0.3,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.3,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.3,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,10.321073,0.35,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,0.57483096,0.35,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.3870476e-22,0.35,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.35,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.35,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,11.181969,0.4,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,0.82591174,0.4,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.3870476e-22,0.4,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.4,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.4,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,11.979385,0.45,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,1.2085402,0.45,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.3870476e-22,0.45,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.45,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.45,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,12.842603,0.5,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,1.5442844,0.5,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.3870476e-22,0.5,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.5,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.5,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,13.964326,0.55,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,2.0666963,0.55,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,0.008458244,0.55,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.55,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.55,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,14.987882,0.6,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,2.6005062,0.6,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,0.0999133,0.6,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.6,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.6,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,15.983121,0.65,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,3.1396779,0.65,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,0.37258534,0.65,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.3870476e-22,0.65,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3870476e-22,0.65,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,17.051699,0.7,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,3.8171029,0.7,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,0.72710424,0.7,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,0.064121142,0.7,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,7.3027557e-05,0.7,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,18.380742,0.75,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,4.6390044,0.75,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,1.26543,0.75,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,0.41536976,0.75,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,0.20443623,0.75,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,20.346105,0.8,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,5.6101706,0.8,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,2.0786468,0.8,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,1.1200462,0.8,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,0.8543412,0.8,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,22.26656,0.85,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,7.0369278,0.85,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,3.3314172,0.85,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,2.1817273,0.85,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,2.3059126,0.85,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,24.385517,0.9,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,8.6973504,0.9,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,5.3499735,0.9,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,4.5288095,0.9,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,5.2827633,0.9,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,28.642467,0.95,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,12.82786,0.95,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,9.576243,0.95,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,9.917942,0.95,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,12.534429,0.95,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,32.085451,0.975,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,15.871987,0.975,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,13.782721,0.975,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,17.718079,0.975,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,22.63084,0.975,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,37.619025,0.99,-1,quantile,2026-01-31,01,wk inc covid hosp
2026-01-31,21.68174,0.99,0,quantile,2026-01-31,01,wk inc covid hosp
2026-02-07,21.972072,0.99,1,quantile,2026-01-31,01,wk inc covid hosp
2026-02-14,26.753406,0.99,2,quantile,2026-01-31,01,wk inc covid hosp
2026-02-21,38.190988,0.99,3,quantile,2026-01-31,01,wk inc covid hosp
2026-01-24,1.5460763,0.01,-1,quantile,2026-01-31,02,wk inc covid hosp
2026-01-31,1.1574196,0.01,0,quantile,2026-01-31,02,wk inc covid hosp
2026-02-07,0.94392712,0.01,1,quantile,2026-01-31,02,wk inc covid hosp
2026-02-14,0.82246486,0.01,2,quantile,2026-01-31,02,wk inc covid hosp
2026-02-21,0.60840888,0.01,3,quantile,2026-01-31,02,wk inc covid hosp
2026-01-24,1.9237735,0.025,-1,quantile,2026-01-31,02,wk inc covid hosp
2026-01-31,1.5890788,0.025,0,quantile,2026-01-31,02,wk inc covid hosp
2026-02-07,1.580205,0.025,1,quantile,2026-01-31,02,wk inc covid hosp
2026-02-14,1.2376558,0.025,2,quantile,2026-01-31,02,wk inc covid hosp
2026-02-21,1.1462962,0.025,3,quantile,2026-01-31,02,wk inc covid hosp
2026-01-24,2.3738925,0.05,-1,quantile,2026-01-31,02,wk inc covid hosp
2026-01-31,2.1095675,0.05,0,quantile,2026-01-31,02,wk inc covid hosp
2026-02-07,2.0053384,0.05,1,quantile,2026-01-31,02,wk inc covid hosp
2026-02-14,1.7242427,0.05,2,quantile,2026-01-31,02,wk inc covid hosp
2026-02-21,1.5916352,0.05,3,quantile,2026-01-31,02,wk inc covid hosp
2026-01-24,2.9555231,0.1,-1,quantile,2026-01-31,02,wk inc covid hosp
2026-01-31,2.8104454,0.1,0,quantile,2026-01-31,02,wk inc covid hosp
2026-02-07,2.628957,0.1,1,quantile,2026-01-31,02,wk inc covid hosp
2026-02-14,2.6524212,0.1,2,quantile,2026-01-31,02,wk inc covid hosp
2026-02-21,2.3710392,0.1,3,quantile,2026-01-31,02,wk inc covid hosp
2026-01-24,3.4968479,0.15,-1,quantile,2026-01-31,02,wk inc covid hosp
2026-01-31,3.3015794,0.15,0,quantile,2026-01-31,02,wk inc covid hosp
2026-02-07,3.2379907,0.15,1,quantile,2026-01-31,02,wk inc covid hosp
2026-02-14,3.2105826,0.15,2,quantile,2026-01-31,02,wk inc covid hosp
2026-02-21,3.0366974,0.15,3,quantile,2026-01-31,02,wk inc covid hosp
2026-01-24,3.921117,0.2,-1,quantile,2026-01-31,02,wk inc covid hosp
