location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
US,0,1.5248910985302366,2.64855016792678,3.7022446647915315,5075.98333333333,8816.365,12323.852,1.52,2.65,3.7,5076,8816,12324,wk inc covid hosp,2024-11-30,2024-11-30,2024-11-27,"November 30, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
US,1,1.4274321325075927,3.0938537773699815,4.887534751506539,4751.56666666667,10298.67,16269.388,1.43,3.09,4.89,4752,10299,16269,wk inc covid hosp,2024-12-07,2024-11-30,2024-11-27,"December 07, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
US,2,1.4138499501815842,3.1497274195310663,6.399280580694136,4706.35495864138,10484.6594628906,21301.614,1.41,3.15,6.4,4706,10485,21302,wk inc covid hosp,2024-12-14,2024-11-30,2024-11-27,"December 14, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Alabama,0,0.9035385785691545,1.723677144134368,2.605747064103149,44.302168053616,84.5150791796247,127.764599185046,0.9,1.72,2.61,44,85,128,wk inc covid hosp,2024-11-30,2024-11-30,2024-11-27,"November 30, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Alabama,1,0.8725547916755028,1.7242875968261426,3.338421862524053,42.7829756622145,84.5450108044399,163.689,0.87,1.72,3.34,43,85,164,wk inc covid hosp,2024-12-07,2024-11-30,2024-11-27,"December 07, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Alabama,2,0.7788543699821708,1.804301189253685,4.7058085713673865,38.1886706408103,88.4682252663083,230.7345,0.78,1.8,4.71,38,88,231,wk inc covid hosp,2024-12-14,2024-11-30,2024-11-27,"December 14, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Alaska,0,0.5589316424935158,1.2500939791810484,2.503352895194144,4.08883648407919,9.145,18.313152937148,0.56,1.25,2.5,4,9,18,wk inc covid hosp,2024-11-30,2024-11-30,2024-11-27,"November 30, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Alaska,1,0.40315480751193983,1.478400449191779,3.0614728289934865,2.94925883661322,10.81516456604,22.3960514068604,0.4,1.48,3.06,3,11,22,wk inc covid hosp,2024-12-07,2024-11-30,2024-11-27,"December 07, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Alaska,2,0.3207860514442584,1.640500584379635,3.8199974027571786,2.3466943200379,12.001,27.945,0.32,1.64,3.82,2,12,28,wk inc covid hosp,2024-12-14,2024-11-30,2024-11-27,"December 14, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Arizona,0,6.765363984380942,10.285520329190241,14.260518883624135,492.431698443013,748.653916739226,1037.98281227056,6.77,10.29,14.26,492,749,1038,wk inc covid hosp,2024-11-30,2024-11-30,2024-11-27,"November 30, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
