output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,1,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.025,2,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.05,3,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.1,4,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.15,5,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.2,6,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.25,6,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.3,7,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.35,7,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.4,8,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.45,9,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.5,9,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.55,10,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.6,10,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.65,11,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.7,12,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.75,13,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.8,14,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.85,15,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.9,17,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.95,19,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.975,22,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.99,26,2025-07-12,wk inc covid hosp,0,2025-07-12,02
quantile,0.01,1,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.025,1,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.05,2,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.1,3,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.15,4,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.2,5,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.25,5,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.3,6,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.35,7,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.4,8,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.45,8,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.5,9,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.55,10,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.6,11,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.65,12,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.7,13,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.75,15,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.8,17,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.85,20,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.9,24,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.95,30,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.975,38,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.99,48.00999999999999,2025-07-12,wk inc covid hosp,1,2025-07-19,02
quantile,0.01,33,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.025,36,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.05,40,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.1,45,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.15,49,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.2,52,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.25,54,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.3,56,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.35,59,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.4,61,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.45,63,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.5,65,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.55,67,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.6,69.39999999999998,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.65,73,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.7,75,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.75,79,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.8,83,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.85,86.14999999999986,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.9,92,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.95,101.04999999999995,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.975,108,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.99,122,2025-07-12,wk inc covid hosp,0,2025-07-12,01
quantile,0.01,21,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.025,26,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.05,30,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.1,36,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.15,41,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.2,45,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.25,48,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.3,51,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.35,55,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.4,59,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.45,62,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.5,65,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.55,69,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.6,73,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.65,77,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.7,83,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.75,88,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.8,95,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.85,103.14999999999986,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.9,116,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.95,139,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.975,164.04999999999973,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.99,197.08999999999992,2025-07-12,wk inc covid hosp,1,2025-07-19,01
quantile,0.01,3,2025-07-12,wk inc covid hosp,0,2025-07-12,05
