output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,3,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.025,4,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.05,4,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.1,6,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.15,6,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.2,7,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.25,7,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.3,8,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.35,8,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.4,9,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.45,9,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.5,10,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.55,10,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.6,11,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.65,11,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.7,12,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.75,13,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.8,14,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.85,15,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.9,16,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.95,18,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.975,20,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.99,22,2025-05-24,wk inc covid hosp,0,2025-05-24,02
quantile,0.01,2,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.025,3,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.05,4,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.1,5,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.15,6,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.2,7,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.25,7,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.3,8,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.35,9,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.4,9,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.45,10,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.5,11,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.55,11,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.6,12,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.65,13,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.7,14,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.75,15,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.8,16,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.85,17,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.9,20,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.95,24,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.975,27,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.99,33,2025-05-24,wk inc covid hosp,1,2025-05-31,02
quantile,0.01,45,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.025,48,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.05,51,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.1,54,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.15,55,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.2,58,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.25,59,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.3,61,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.35,62,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.4,64,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.45,65,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.5,66,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.55,67,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.6,69,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.65,70,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.7,71,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.75,73,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.8,75,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.85,78,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.9,80,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.95,84,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.975,88,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.99,92.00999999999999,2025-05-24,wk inc covid hosp,0,2025-05-24,01
quantile,0.01,32.99,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.025,37,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.05,39,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.1,44,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.15,47,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.2,50,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.25,52.75,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.3,55,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.35,57,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.4,60,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.45,62,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.5,65,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.55,67,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.6,69,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.65,71,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.7,73,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.75,76,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.8,80,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.85,84,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.9,89,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.95,100,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.975,107.02499999999998,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.99,119.00999999999999,2025-05-24,wk inc covid hosp,1,2025-05-31,01
quantile,0.01,6,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.025,8,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.05,9,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.1,11,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.15,13,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.2,14,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.25,15,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.3,16,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.35,17,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.4,18,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.45,19,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.5,20.5,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.55,22,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.6,23,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.65,24,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.7,25,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.75,27,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.8,28,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.85,31,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.9,34,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.95,39,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.975,46,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.99,53.00999999999999,2025-05-24,wk inc covid hosp,0,2025-05-24,05
quantile,0.01,3,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.025,4,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.05,6,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.1,8,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.15,9,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.2,11,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.25,12,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.3,13,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.35,14,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.4,16,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.45,17,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.5,18,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.55,20,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.6,21,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.65,23,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.7,26,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.75,29,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.8,32,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.85,35,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.9,41,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.95,54,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.975,64,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.99,89,2025-05-24,wk inc covid hosp,1,2025-05-31,05
quantile,0.01,44,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.025,57,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.05,67.95,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.1,80.9,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.15,90,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.2,98,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.25,106,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.3,112,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.35,118,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.4,125,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.45,132,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.5,137,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.55,144,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.6,151,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.65,159,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.7,167,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.75,177,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.8,188,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.85,199.14999999999986,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.9,221,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.95,254,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.975,279,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.99,309.06999999999994,2025-05-24,wk inc covid hosp,0,2025-05-24,04
quantile,0.01,44.95,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.025,56,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.05,63,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.1,77,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.15,85,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.2,92.80000000000001,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.25,99,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.3,106,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.35,113,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.4,120,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.45,126,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.5,132,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.55,139,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.6,147,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.65,154,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.7,161.29999999999995,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.75,170.25,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.8,182,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.85,197,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.9,217,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.95,249.04999999999995,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.975,286.52499999999986,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.99,330.03,2025-05-24,wk inc covid hosp,1,2025-05-31,04
quantile,0.01,28.990000000000002,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.025,32,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.05,34,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.1,37,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.15,39,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.2,41,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.25,42,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.3,44,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.35,45,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.4,46,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.45,47,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.5,48,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.55,49,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.6,50,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.65,52,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.7,53,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.75,54,2025-05-24,wk inc covid hosp,0,2025-05-24,08
quantile,0.8,56,2025-05-24,wk inc covid hosp,0,2025-05-24,08
