reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-22,wk inc covid hosp,-1,2025-03-15,1,quantile,0.010,121.37805933312283
2025-03-22,wk inc covid hosp,-1,2025-03-15,2,quantile,0.010,5.514101914866355
2025-03-22,wk inc covid hosp,-1,2025-03-15,4,quantile,0.010,104.88077290106794
2025-03-22,wk inc covid hosp,-1,2025-03-15,5,quantile,0.010,40.0762464013178
2025-03-22,wk inc covid hosp,-1,2025-03-15,6,quantile,0.010,332.59423621483955
2025-03-22,wk inc covid hosp,-1,2025-03-15,8,quantile,0.010,51.00197941190459
2025-03-22,wk inc covid hosp,-1,2025-03-15,9,quantile,0.010,41.39770908467565
2025-03-22,wk inc covid hosp,-1,2025-03-15,10,quantile,0.010,14.041217302077184
2025-03-22,wk inc covid hosp,-1,2025-03-15,11,quantile,0.010,7.812002701652606
2025-03-22,wk inc covid hosp,-1,2025-03-15,12,quantile,0.010,260.59247741700705
2025-03-22,wk inc covid hosp,-1,2025-03-15,13,quantile,0.010,147.5943850405879
2025-03-22,wk inc covid hosp,-1,2025-03-15,15,quantile,0.010,3.5467994583747338
2025-03-22,wk inc covid hosp,-1,2025-03-15,16,quantile,0.010,10.60631232742489
2025-03-22,wk inc covid hosp,-1,2025-03-15,17,quantile,0.010,261.0216510635651
2025-03-22,wk inc covid hosp,-1,2025-03-15,18,quantile,0.010,124.76954109719854
2025-03-22,wk inc covid hosp,-1,2025-03-15,19,quantile,0.010,19.277870224125664
2025-03-22,wk inc covid hosp,-1,2025-03-15,20,quantile,0.010,30.64263849360145
2025-03-22,wk inc covid hosp,-1,2025-03-15,21,quantile,0.010,83.2996023645302
2025-03-22,wk inc covid hosp,-1,2025-03-15,22,quantile,0.010,66.16234900023451
2025-03-22,wk inc covid hosp,-1,2025-03-15,23,quantile,0.010,5.38394552605953
2025-03-22,wk inc covid hosp,-1,2025-03-15,24,quantile,0.010,68.41902285508012
2025-03-22,wk inc covid hosp,-1,2025-03-15,25,quantile,0.010,69.936042647473
2025-03-22,wk inc covid hosp,-1,2025-03-15,26,quantile,0.010,122.446033081991
